#mission_id	user_id	place_id	date	duration	mode	conf	co2
1536	577	230	2015-08-02	313	plane	True	0.14678
1537	634	449	2015-06-13	367	plane	False	0.14678
1538	525	308	2015-06-19	222	plane	True	0.14678
1539	439	308	2015-06-19	222	plane	True	0.14678
1540	609	293	2015-06-29	43	plane	True	0.16508
1541	79	114	2015-06-01	12	train	False	0.01214
1542	192	147	2015-06-07	51	other	False	0.01214
1543	79	150	2015-06-21	125	train	True	0.01214
1544	383	201	2015-06-01	109	train	False	0.01214
1545	178	142	2015-06-03	106	car	True	0.20033
1546	135	293	2015-06-02	176	car	True	0.20033
1547	246	293	2015-06-02	88	train	True	0.01214
1548	545	55	2015-05-29	10	car	False	0.20033
1549	246	220	2015-06-08	62	train	True	0.01214
1550	246	150	2015-06-19	167	train	True	0.01214
1551	200	376	2015-08-03	107	plane	True	0.14678
1552	328	55	2015-06-23	52	train	False	0.01214
1553	505	177	2015-06-04	40	other	False	0.01214
1554	505	287	2015-06-07	105	other	False	0.14678
1555	512	201	2015-06-10	17	other	False	0.01214
1556	534	286	2015-06-10	25	other	False	0.01214
1557	182	288	2015-06-21	132	other	False	0.01214
1558	179	210	2015-06-07	131	train	True	0.01214
1559	179	293	2015-06-28	76	other	False	0.01214
1560	308	54	2015-06-08	31	train	False	0.01214
1561	179	201	2015-06-02	16	train	False	0.01214
1562	314	230	2015-06-03	83	other	False	0.14678
1563	377	201	2015-06-25	15	other	False	0.01214
1564	419	55	2015-06-04	8	train	False	0.01214
1565	419	55	2015-06-08	35	car	False	0.20033
1566	156	37	2015-06-10	10	car	False	0.20033
1567	514	230	2015-06-28	123	train	True	0.01214
1568	489	147	2015-06-24	50	plane	True	0.16508
1569	519	222	2015-06-08	102	car	False	0.20033
1570	328	114	2015-06-05	153	other	False	0.01214
1571	158	437	2015-06-07	110	plane	True	0.14678
1572	33	201	2015-06-14	47	train	False	0.01214
1573	619	55	2015-06-12	11	train	False	0.01214
1574	512	230	2015-06-28	160	plane	False	0.14678
1575	655	288	2015-06-21	178	train	True	0.01214
1576	76	54	2015-07-08	10	car	True	0.20033
1577	374	55	2015-06-23	58	car	True	0.20033
1578	620	55	2015-06-17	98	train	True	0.01214
1579	284	56	2015-06-08	80	other	False	0.20033
1580	85	308	2015-06-23	71	plane	True	0.14678
1581	476	245	2015-06-08	51	plane	False	0.14678
1582	508	201	2015-06-09	15	train	False	0.01214
1583	519	230	2015-06-28	125	other	False	0.14678
1584	519	652	2015-08-08	366	other	False	0.13712
1585	519	352	2015-08-23	116	plane	False	0.14678
1586	458	201	2015-06-26	73	train	False	0.01214
1587	162	270	2015-06-30	117	plane	True	0.16508
1588	119	286	2015-07-06	93	train	True	0.01214
1589	178	63	2015-06-08	10	car	False	0.20033
1590	512	201	2015-07-06	110	other	False	0.01214
1591	512	201	2015-06-10	15	other	False	0.01214
1592	512	259	2015-07-11	134	plane	False	0.14678
1593	572	293	2015-07-01	28	plane	False	0.16508
1594	572	55	2015-06-24	11	car	False	0.20033
1595	572	201	2015-09-28	30	other	False	0.01214
1596	572	118	2015-09-30	58	other	False	0.01214
1597	3	55	2015-06-24	11	car	False	0.20033
1598	51	55	2015-06-24	11	car	False	0.20033
1599	51	118	2015-09-29	84	other	False	0.01214
1600	442	55	2015-06-16	13	car	False	0.20033
1601	237	201	2015-06-23	52	train	False	0.01214
1602	132	216	2015-06-25	16	train	False	0.01214
1603	512	201	2015-06-24	36	other	False	0.01214
1604	454	201	2015-06-14	75	train	False	0.01214
1605	154	201	2015-06-18	25	train	False	0.01214
1606	534	55	2015-06-16	13	train	False	0.01214
1607	133	55	2015-06-24	11	train	False	0.01214
1608	209	0	2015-06-12	7	train	False	0.01214
1609	562	201	2015-06-24	38	train	False	0.01214
1610	51	245	2015-06-24	25	plane	False	0.14678
1611	237	352	2015-09-20	161	plane	True	0.14678
1612	555	648	2015-07-04	179	other	False	0.13712
1613	225	71	2015-06-29	39	other	False	0.01214
1614	308	245	2015-06-30	55	plane	False	0.14678
1615	330	54	2015-06-25	14	car	False	0.20033
1616	143	201	2015-06-16	80	other	False	0.01214
1617	143	307	2015-06-30	91	other	False	0.14678
1618	512	220	2015-07-17	40	other	False	0.01214
1619	569	293	2015-06-29	51	train	True	0.01214
1620	390	286	2015-07-05	120	train	True	0.01214
1621	314	177	2015-06-21	287	train	False	0.01214
1622	477	32	2015-06-22	35	car	False	0.20033
1623	505	55	2015-06-23	11	other	False	0.20033
1624	505	293	2015-06-29	86	other	False	0.01214
1625	219	54	2015-06-23	11	other	False	0.20033
1626	158	32	2015-06-22	35	car	False	0.20033
1627	377	286	2015-07-04	93	train	False	0.01214
1628	147	32	2015-06-22	34	car	False	0.20033
1629	295	117	2015-06-22	11	car	False	0.20033
1630	295	505	2015-08-02	248	plane	True	0.13712
1631	620	201	2015-07-01	40	train	False	0.01214
1632	51	201	2015-06-21	49	train	False	0.01214
1633	280	32	2015-06-22	9	car	False	0.20033
1634	66	293	2015-06-29	57	train	True	0.01214
1635	42	201	2015-06-24	30	train	False	0.01214
1636	209	657	2015-07-19	191	other	False	0.13712
1637	219	293	2015-06-27	104	other	False	0.01214
1638	176	147	2015-06-28	72	plane	False	0.16508
1639	103	38	2015-07-06	12	other	False	0.20033
1640	103	201	2015-07-07	37	other	False	0.01214
1641	508	286	2015-07-09	53	train	True	0.01214
1642	19	201	2015-06-26	12	train	False	0.01214
1643	570	201	2015-07-09	14	train	False	0.01214
1644	178	109	2015-06-24	36	train	False	0.01214
1645	402	147	2015-09-05	216	plane	True	0.16508
1646	469	380	2015-07-14	59	plane	False	0.14678
1647	103	292	2015-09-13	155	plane	True	0.14678
1648	577	147	2015-07-06	36	plane	False	0.16508
1649	617	54	2015-06-25	6	other	False	0.20033
1650	145	0	2015-06-29	12	other	False	0.075
1651	69	201	2015-07-09	15	train	False	0.01214
1652	107	147	2015-07-06	40	train	False	0.01214
1653	237	416	2015-07-06	149	plane	False	0.14678
1654	510	661	2015-08-03	120	plane	True	0.13712
1655	497	87	2015-08-10	397	car	False	0.20033
1656	476	55	2015-07-01	60	car	False	0.20033
1657	3	198	2015-07-10	11	train	False	0.01214
1658	76	201	2015-07-16	17	other	False	0.01214
1659	508	353	2015-09-06	134	plane	True	0.14678
1660	372	55	2015-07-01	8	other	False	0.20033
1661	506	54	2015-07-01	64	car	False	0.20033
1662	274	55	2015-07-01	61	car	True	0.20033
1663	40	55	2015-07-01	61	car	True	0.20033
1664	394	55	2015-07-01	61	car	False	0.20033
1665	65	55	2015-07-01	61	car	True	0.20033
1666	513	413	2015-06-27	165	plane	True	0.14678
1667	419	201	2015-07-02	16	other	False	0.01214
1668	419	201	2015-07-08	16	other	False	0.01214
1669	548	201	2015-07-07	205	other	False	0.01214
1670	147	55	2015-07-03	10	train	False	0.01214
1671	402	439	2015-08-29	168	plane	True	0.14678
1672	178	380	2015-07-12	66	plane	True	0.14678
1673	505	201	2015-07-06	17	train	False	0.01214
1674	295	55	2015-07-03	59	car	True	0.20033
1675	454	33	2015-07-01	7	car	False	0.20033
1676	178	33	2015-07-01	6	car	False	0.20033
1677	237	537	2015-07-13	319	plane	False	0.13712
1678	253	55	2015-07-01	61	other	False	0.20033
1679	267	353	2015-09-05	107	plane	True	0.14678
1680	316	55	2015-07-01	38	train	True	0.01214
1681	204	55	2015-07-03	14	car	False	0.20033
1682	640	201	2015-07-09	10	train	False	0.01214
1683	210	636	2015-09-05	179	plane	False	0.13712
1684	505	55	2015-07-08	12	other	False	0.20033
1685	419	114	2015-07-03	12	other	False	0.01214
1686	374	117	2015-07-07	14	car	False	0.20033
1687	51	645	2015-07-11	106	plane	False	0.13712
1688	154	201	2015-07-14	55	train	False	0.01214
1689	596	66	2015-08-30	117	other	False	0.01214
1690	561	377	2015-09-15	83	plane	True	0.14678
1691	239	616	2015-08-15	1142	plane	False	0.13712
1692	314	616	2015-08-15	1142	plane	False	0.13712
1693	335	359	2015-07-09	78	other	False	0.14678
1694	514	232	2015-07-24	171	plane	False	0.14678
1695	39	201	2015-08-31	102	train	True	0.01214
1696	588	408	2015-09-06	177	plane	True	0.14678
1697	419	30	2015-07-09	6	other	False	0.20033
1698	512	230	2015-07-26	182	plane	False	0.14678
1699	372	441	2015-09-05	86	other	False	0.14678
1700	419	585	2015-08-22	276	other	False	0.13712
1701	519	352	2015-08-23	120	plane	True	0.14678
1702	176	194	2015-08-05	15	train	False	0.01214
1703	578	346	2015-07-16	108	car	False	0.20033
1704	547	346	2015-07-16	108	car	True	0.20033
1705	343	408	2015-09-06	144	plane	True	0.14678
1706	107	306	2015-07-19	88	plane	True	0.14678
1707	192	245	2015-08-09	158	car	False	0.20033
1708	476	0	2015-07-17	13	train	False	0.01214
1709	178	63	2015-07-20	9	car	False	0.20033
1710	328	114	2015-07-08	173	other	False	0.01214
1711	69	432	2015-10-21	274	plane	True	0.14678
1712	127	188	2015-08-04	290	plane	True	0.14678
1713	64	294	2015-10-14	72	plane	True	0.14678
1714	340	623	2015-09-19	301	plane	False	0.13712
1715	281	66	2015-10-21	98	train	True	0.01214
1716	396	442	2015-09-12	183	other	False	0.14678
1717	162	217	2015-09-07	56	plane	True	0.14678
1718	296	513	2015-09-25	159	plane	True	0.13712
1719	461	408	2015-09-11	25	other	False	0.14678
1720	508	201	2015-08-28	14	train	False	0.01214
1721	489	201	2015-07-28	14	other	False	0.01214
1722	3	672	2015-10-17	185	plane	True	0.13712
1723	83	230	2015-07-29	58	plane	False	0.14678
1724	374	145	2015-08-24	88	car	False	0.20033
1725	519	230	2015-07-29	60	plane	False	0.14678
1726	394	457	2015-08-23	160	plane	True	0.14678
1727	394	201	2015-08-31	828	other	False	0.01214
1728	33	201	2015-07-28	31	train	False	0.01214
1729	33	98	2015-10-04	105	car	False	0.20033
1730	368	147	2015-09-07	146	plane	True	0.16508
1731	245	353	2015-09-06	153	train	False	0.01214
1732	237	590	2015-10-23	224	plane	True	0.13712
1733	328	147	2015-09-07	15	plane	False	0.16508
1734	383	144	2015-09-21	60	other	False	0.01214
1735	562	195	2015-08-31	65	plane	False	0.14678
1736	484	324	2015-09-09	68	plane	True	0.14678
1737	614	201	2015-08-31	14	other	False	0.01214
1738	178	33	2015-08-14	10	car	False	0.20033
1739	425	413	2015-10-23	192	plane	False	0.14678
1740	239	635	2015-08-23	92	plane	False	0.13712
1741	314	635	2015-08-23	92	plane	False	0.13712
1742	545	147	2015-09-07	14	car	False	0.20033
1743	69	324	2015-09-09	53	plane	True	0.14678
1744	76	147	2015-10-27	87	plane	True	0.16508
1745	197	201	2015-10-18	72	train	True	0.01214
1746	596	162	2015-09-23	64	other	False	0.01214
1747	596	549	2015-11-02	157	other	False	0.13712
1748	512	652	2015-10-13	376	plane	True	0.13712
1749	237	220	2015-08-31	55	plane	False	0.16508
1750	414	242	2015-10-09	60	other	False	0.01214
1751	444	242	2015-10-09	60	plane	True	0.16508
1752	34	549	2015-11-02	155	other	False	0.13712
1753	328	118	2015-09-29	82	other	False	0.01214
1754	105	382	2015-09-03	338	plane	False	0.14678
1755	376	553	2015-10-03	336	plane	True	0.13712
1756	374	55	2015-08-31	9	car	False	0.20033
1757	374	201	2015-09-07	93	train	True	0.01214
1758	253	100	2015-08-30	243	other	False	0.01214
1759	19	441	2015-09-08	16	other	False	0.14678
1760	637	147	2015-09-07	13	plane	False	0.16508
1761	536	347	2015-09-13	80	plane	True	0.14678
1762	248	293	2015-09-30	61	other	False	0.01214
1763	145	516	2015-10-25	147	other	False	0.13712
1764	377	191	2015-09-18	12	other	False	0.01214
1765	637	118	2015-09-29	83	other	False	0.01214
1766	640	449	2015-11-10	103	plane	True	0.14678
1767	512	99	2015-09-20	126	other	False	0.01214
1768	192	429	2015-09-18	140	plane	False	0.14678
1769	489	55	2015-09-10	9	car	False	0.20033
1770	476	353	2015-09-07	86	plane	False	0.14678
1771	514	99	2015-09-20	102	other	False	0.01214
1772	508	652	2015-10-18	145	plane	False	0.13712
1773	145	0	2015-09-07	12	other	False	0.075
1774	484	259	2015-10-13	38	plane	False	0.14678
1775	283	532	2015-10-23	687	plane	True	0.13712
1776	143	147	2015-10-08	17	other	False	0.01214
1777	143	201	2015-09-29	14	other	False	0.01214
1778	559	201	2015-10-18	81	train	False	0.01214
1779	210	660	2015-12-12	189	plane	False	0.13712
1780	619	569	2015-11-14	278	plane	True	0.13712
1781	51	201	2015-09-17	34	train	False	0.01214
1782	51	208	2015-10-15	242	plane	True	0.16508
1783	221	201	2015-09-29	83	other	True	0.01214
1784	328	201	2015-10-07	27	train	False	0.01214
1785	196	201	2015-09-29	85	other	True	0.01214
1786	617	520	2015-11-14	127	plane	True	0.13712
1787	209	293	2015-09-24	15	other	False	0.01214
1788	454	441	2015-09-23	48	plane	False	0.14678
1789	127	201	2015-11-02	141	train	True	0.01214
1790	512	99	2015-10-02	36	other	False	0.01214
1791	616	201	2015-10-25	96	train	True	0.01214
1792	512	277	2015-10-05	111	train	False	0.01214
1793	634	201	2015-09-18	101	train	False	0.01214
1794	330	54	2015-09-23	10	car	False	0.20033
1795	330	54	2015-10-21	14	other	False	0.20033
1796	135	499	2015-11-22	111	plane	True	0.13712
1797	572	266	2015-10-16	14	other	False	0.01214
1798	572	114	2015-09-25	14	train	False	0.01214
1799	450	201	2015-09-14	25	train	False	0.01214
1800	450	232	2015-09-15	77	other	False	0.14678
1801	620	13	2015-09-18	10	other	False	0.20033
1802	514	277	2015-10-05	104	train	False	0.01214
1803	372	54	2015-10-06	6	other	False	0.20033
1804	10	13	2015-09-18	10	other	False	0.20033
1805	505	512	2015-09-21	80	other	False	0.13712
1806	147	147	2015-09-28	14	plane	False	0.16508
1807	374	201	2015-09-22	15	train	False	0.01214
1808	176	147	2015-09-28	14	plane	False	0.16508
1809	374	55	2015-09-17	5	car	False	0.20033
1810	484	201	2015-09-29	85	train	True	0.01214
1811	33	336	2015-09-15	79	other	False	0.14678
1812	156	13	2015-09-18	10	other	False	0.20033
1813	213	201	2015-10-02	14	other	False	0.01214
1814	392	201	2015-09-22	16	train	False	0.01214
1815	225	13	2015-09-18	12	other	False	0.20033
1816	145	0	2015-09-18	12	other	False	0.075
1817	428	13	2015-09-18	11	car	False	0.20033
1818	564	201	2015-09-21	56	train	False	0.01214
1819	143	286	2015-10-15	14	other	False	0.01214
1820	213	379	2015-10-27	86	other	False	0.13712
1821	614	106	2015-10-01	77	other	False	0.01214
1822	620	142	2015-10-01	86	other	False	0.01214
1823	308	13	2015-09-18	15	other	False	0.20033
1824	522	201	2015-10-01	29	train	False	0.01214
1825	213	438	2015-11-09	113	other	False	0.14678
1826	109	201	2015-10-09	12	train	False	0.01214
1827	570	445	2015-10-13	86	plane	True	0.14678
1828	553	55	2015-10-12	32	train	False	0.01214
1829	476	54	2015-09-22	9	car	False	0.20033
1830	394	54	2015-09-22	8	car	False	0.20033
1831	224	54	2015-09-22	8	car	False	0.20033
1832	374	201	2015-10-26	27	train	False	0.01214
1833	374	423	2015-10-27	92	plane	False	0.14678
1834	334	114	2015-12-07	104	train	False	0.01214
1835	154	30	2015-09-25	10	car	False	0.20033
1836	372	30	2015-09-25	10	other	False	0.20033
1837	534	55	2015-10-13	11	other	False	0.20033
1838	274	54	2015-09-22	9	car	False	0.20033
1839	71	201	2015-10-18	108	train	True	0.01214
1840	344	114	2015-12-07	102	train	False	0.01214
1841	33	147	2015-10-12	37	other	False	0.01214
1842	154	216	2015-09-30	93	train	False	0.01214
1843	36	498	2015-10-18	96	plane	True	0.13712
1844	450	201	2015-09-28	12	other	False	0.01214
1845	147	545	2015-11-03	159	other	False	0.13712
1846	47	201	2015-09-29	87	other	False	0.01214
1847	156	142	2015-10-01	86	car	False	0.20033
1848	308	112	2015-10-01	17	train	True	0.01214
1849	489	55	2015-10-13	12	train	True	0.01214
1850	31	201	2015-10-01	26	train	False	0.01214
1851	619	301	2015-10-12	112	train	False	0.01214
1852	519	301	2015-10-12	113	train	False	0.01214
1853	326	355	2015-11-08	109	other	False	0.14678
1854	123	301	2015-10-12	111	train	False	0.01214
1855	453	547	2015-10-28	199	plane	True	0.13712
1856	377	10	2015-10-01	34	other	False	0.20033
1857	461	10	2015-10-01	33	other	False	0.20033
1858	505	10	2015-10-01	35	other	False	0.20033
1859	494	470	2015-11-15	131	plane	True	0.14678
1860	219	10	2015-10-01	36	other	False	0.20033
1861	588	10	2015-10-01	33	other	False	0.20033
1862	83	652	2015-10-20	352	plane	False	0.13712
1863	286	99	2015-10-18	33	plane	True	0.16508
1864	286	293	2015-11-18	33	plane	False	0.16508
1865	374	55	2015-09-30	6	car	False	0.20033
1866	103	362	2015-11-05	48	plane	False	0.14678
1867	71	10	2015-10-01	33	other	False	0.20033
1868	644	10	2015-10-01	33	other	False	0.20033
1869	330	54	2015-11-26	16	other	False	0.20033
1870	343	10	2015-10-01	32	other	False	0.20033
1871	644	201	2015-10-18	105	train	True	0.01214
1872	314	55	2015-10-25	78	other	False	0.20033
1873	134	10	2015-10-01	34	other	False	0.20033
1874	132	147	2015-10-27	71	plane	False	0.16508
1875	330	201	2015-12-07	31	train	False	0.01214
1876	122	10	2015-10-01	33	other	False	0.20033
1877	489	201	2015-10-08	28	train	False	0.01214
1878	133	10	2015-10-01	35	other	False	0.20033
1879	394	255	2015-10-19	56	train	True	0.01214
1880	419	142	2015-10-01	85	car	False	0.20033
1881	225	142	2015-10-01	82	car	True	0.20033
1882	145	0	2015-10-01	12	other	False	0.075
1883	614	54	2015-10-08	12	other	False	0.20033
1884	46	201	2015-10-02	10	other	False	0.01214
1885	428	566	2015-11-02	156	plane	True	0.13712
1886	281	10	2015-10-01	33	other	False	0.20033
1887	408	10	2015-10-01	34	other	False	0.20033
1888	76	95	2015-11-23	30	car	False	0.20033
1889	396	201	2015-11-12	87	train	False	0.01214
1890	154	147	2015-10-26	35	plane	True	0.16508
1891	76	228	2015-12-09	59	train	True	0.01214
1892	490	452	2015-10-21	56	plane	True	0.14678
1893	371	147	2015-10-27	73	plane	False	0.16508
1894	625	459	2015-11-08	179	plane	True	0.13712
1895	428	201	2015-10-04	32	train	False	0.01214
1896	154	38	2015-10-06	11	car	False	0.20033
1897	377	201	2015-10-18	85	train	True	0.01214
1898	377	266	2015-11-05	16	other	False	0.01214
1899	47	211	2015-10-15	28	other	False	0.01214
1900	514	99	2015-10-26	39	other	False	0.01214
1901	143	147	2015-10-24	158	plane	True	0.16508
1902	454	55	2015-10-08	7	car	False	0.20033
1903	506	201	2015-10-16	16	train	False	0.01214
1904	235	259	2015-10-13	48	plane	False	0.14678
1905	419	256	2015-10-09	31	other	False	0.01214
1906	484	201	2015-10-08	15	other	False	0.01214
1907	196	201	2015-10-14	13	train	False	0.01214
1908	154	217	2015-12-15	60	other	False	0.14678
1909	154	217	2016-01-14	60	other	False	0.14678
1910	359	147	2015-10-27	76	other	False	0.01214
1911	359	566	2015-11-08	180	plane	True	0.13712
1912	458	55	2015-10-08	5	car	False	0.20033
1913	221	201	2015-10-14	11	train	False	0.01214
1914	637	201	2015-10-14	34	train	False	0.01214
1915	374	201	2015-10-19	15	train	False	0.01214
1916	538	241	2015-10-16	78	plane	True	0.16508
1917	159	241	2015-10-16	78	plane	True	0.16508
1918	248	569	2015-11-13	252	other	False	0.13712
1919	655	286	2015-11-12	48	train	False	0.01214
1920	508	286	2015-11-12	30	train	False	0.01214
1921	608	54	2015-10-09	9	train	False	0.01214
1922	392	114	2015-10-12	37	train	False	0.01214
1923	534	55	2015-10-13	13	other	False	0.20033
1924	510	106	2015-10-19	11	train	False	0.01214
1925	545	201	2015-10-15	52	train	False	0.01214
1926	314	55	2015-10-25	81	other	False	0.20033
1927	476	55	2015-10-13	14	train	False	0.01214
1928	225	4	2015-10-15	9	other	False	0.075
1929	620	4	2015-10-15	8	other	False	0.075
1930	225	566	2015-11-02	230	plane	True	0.13712
1931	246	201	2015-10-28	74	train	True	0.01214
1932	522	201	2015-10-25	29	train	False	0.01214
1933	374	55	2015-10-15	5	car	False	0.20033
1934	640	201	2015-10-16	12	other	False	0.01214
1935	469	55	2015-10-16	8	train	False	0.01214
1936	640	201	2015-10-16	12	train	False	0.01214
1937	176	201	2015-10-20	16	train	True	0.01214
1938	24	147	2015-11-11	101	train	False	0.01214
1939	314	656	2015-11-20	662	car	False	0.20033
1940	508	595	2015-12-13	155	plane	True	0.13712
1941	377	621	2015-11-10	70	other	False	0.13712
1942	377	96	2015-11-04	7	other	False	0.01214
1943	377	66	2015-11-17	7	other	False	0.01214
1944	419	0	2015-10-20	192	other	False	0.075
1945	458	201	2015-12-15	601	train	False	0.01214
1946	107	55	2015-10-19	8	car	False	0.20033
1947	477	194	2015-10-23	15	train	False	0.01214
1948	586	201	2015-10-22	13	train	False	0.01214
1949	614	54	2015-10-21	9	other	False	0.20033
1950	286	634	2015-12-02	498	plane	False	0.13712
1951	157	201	2015-11-11	50	train	True	0.01214
1952	13	147	2015-10-20	82	train	False	0.01214
1953	526	147	2015-10-27	77	plane	True	0.16508
1954	132	216	2015-11-05	17	train	False	0.01214
1955	458	147	2015-11-23	38	train	False	0.01214
1956	19	147	2015-11-23	38	train	False	0.01214
1957	245	595	2015-12-13	155	plane	True	0.13712
1958	335	652	2015-10-20	199	other	False	0.13712
1959	39	201	2015-10-28	32	other	False	0.01214
1960	239	55	2015-10-25	81	car	False	0.20033
1961	572	256	2015-11-17	56	other	False	0.01214
1962	572	100	2015-11-06	11	other	False	0.01214
1963	572	147	2015-12-10	14	other	False	0.01214
1964	392	201	2015-10-27	15	train	False	0.01214
1965	476	104	2015-10-22	41	train	False	0.01214
1966	178	31	2015-10-22	10	car	False	0.20033
1967	52	147	2015-10-27	120	plane	False	0.16508
1968	245	213	2015-11-02	16	train	False	0.01214
1969	39	201	2015-10-28	28	train	True	0.01214
1970	219	54	2015-11-03	12	other	False	0.20033
1971	508	213	2015-11-02	16	train	False	0.01214
1972	506	201	2015-10-28	65	train	True	0.01214
1973	224	201	2015-10-28	65	car	True	0.20033
1974	394	201	2015-10-28	65	car	True	0.20033
1975	258	147	2015-11-16	28	other	False	0.01214
1976	46	147	2015-11-08	68	train	True	0.01214
1977	68	362	2015-11-05	37	plane	False	0.14678
1978	396	201	2015-12-17	16	train	True	0.01214
1979	611	0	2015-11-20	9	other	True	0.075
1980	514	91	2015-11-05	30	car	False	0.20033
1981	314	616	2015-12-21	616	plane	False	0.13712
1982	13	287	2015-12-10	134	train	True	0.01214
1983	489	266	2015-11-09	30	other	False	0.01214
1984	489	96	2015-12-14	12	other	False	0.01214
1985	580	521	2015-11-01	339	plane	False	0.13712
1986	512	91	2015-11-04	32	other	False	0.01214
1987	343	201	2015-11-30	16	train	False	0.01214
1988	145	85	2015-11-02	83	other	False	0.01214
1989	374	55	2015-11-03	10	car	False	0.20033
1990	154	170	2015-11-17	14	other	False	0.01214
1991	470	0	2015-11-20	10	other	False	0.075
1992	236	470	2015-11-15	111	plane	True	0.14678
1993	454	591	2016-01-03	197	plane	True	0.13712
1994	481	55	2015-11-04	11	train	False	0.01214
1995	608	54	2015-11-02	7	car	False	0.20033
1996	608	54	2015-11-06	8	car	False	0.20033
1997	147	201	2015-11-16	14	train	False	0.01214
1998	220	569	2015-11-14	255	other	False	0.13712
1999	593	55	2015-11-26	15	other	False	0.20033
2000	145	287	2015-11-09	16	train	False	0.01214
2001	522	55	2015-11-25	9	other	False	0.20033
2002	365	537	2015-11-18	682	other	False	0.13712
2003	522	115	2015-11-19	15	other	False	0.01214
2004	237	461	2015-12-09	58	other	False	0.14678
2005	614	66	2015-11-26	12	car	False	0.20033
2006	505	201	2015-11-17	57	train	False	0.01214
2007	402	66	2015-11-26	12	train	False	0.01214
2008	644	511	2015-11-13	248	other	False	0.13712
2009	143	201	2015-11-17	14	other	False	0.01214
2010	143	201	2015-12-01	15	other	False	0.01214
2011	76	201	2015-11-17	63	train	False	0.01214
2012	562	276	2015-12-02	64	plane	True	0.16508
2013	655	630	2015-11-30	126	plane	True	0.13712
2014	454	441	2015-11-12	43	plane	False	0.14678
2015	419	0	2015-11-12	15	other	False	0.075
2016	419	14	2015-11-10	5	other	False	0.20033
2017	180	177	2015-12-03	33	train	True	0.01214
2018	192	55	2015-11-10	8	other	False	0.20033
2019	239	616	2015-12-21	616	plane	False	0.13712
2020	51	200	2015-11-24	25	train	False	0.01214
2021	237	73	2015-12-13	53	other	False	0.01214
2022	519	162	2015-12-03	40	other	False	0.01214
2023	328	109	2015-11-12	30	other	False	0.01214
2024	328	201	2015-12-09	54	train	False	0.01214
2025	135	0	2015-11-20	9	other	True	0.075
2026	178	33	2015-11-13	10	car	False	0.20033
2027	611	283	2015-12-01	48	train	True	0.01214
2028	611	194	2015-12-08	30	train	True	0.01214
2029	158	147	2015-11-24	31	plane	False	0.16508
2030	330	117	2015-11-30	69	other	False	0.01214
2031	330	106	2015-12-15	26	other	False	0.01214
2032	330	83	2015-12-08	28	other	False	0.01214
2033	586	205	2015-11-18	108	other	True	0.01214
2034	135	617	2015-12-04	246	plane	True	0.13712
2035	176	0	2015-11-24	11	train	False	0.01214
2036	374	55	2015-11-18	5	car	False	0.20033
2037	158	55	2015-11-30	13	car	False	0.20033
2038	489	38	2015-12-18	10	car	False	0.20033
2039	330	153	2016-01-25	103	plane	True	0.16508
2040	147	147	2015-11-26	16	plane	False	0.16508
2041	176	147	2015-11-25	54	plane	False	0.16508
2042	133	147	2015-11-26	34	plane	False	0.16508
2043	156	201	2015-11-27	15	train	False	0.01214
2044	508	201	2015-11-25	14	train	False	0.01214
2045	308	55	2015-12-15	35	plane	False	0.16508
2046	143	410	2015-12-16	157	other	False	0.14678
2047	216	201	2015-11-27	16	train	False	0.01214
2048	210	201	2015-11-26	32	train	False	0.01214
2049	372	55	2015-11-25	8	other	False	0.20033
2050	617	201	2015-11-23	15	other	False	0.01214
2051	512	114	2015-12-11	16	other	False	0.01214
2052	512	177	2015-12-17	88	other	False	0.01214
2053	419	55	2015-12-15	13	train	False	0.01214
2054	419	201	2015-12-03	17	train	False	0.01214
2055	561	55	2015-11-30	10	other	False	0.20033
2056	66	201	2015-12-01	18	train	True	0.01214
2057	63	147	2015-11-25	29	plane	False	0.16508
2058	154	55	2015-11-24	13	car	False	0.20033
2059	312	201	2015-12-01	16	train	True	0.01214
2060	374	423	2015-12-16	80	plane	False	0.14678
2061	634	147	2016-01-03	203	plane	True	0.16508
2062	145	293	2015-11-26	28	other	False	0.01214
2063	368	194	2015-12-01	13	train	False	0.01214
2064	101	630	2015-11-28	276	plane	True	0.13712
2065	284	55	2015-11-25	9	train	False	0.01214
2066	476	345	2015-11-28	136	plane	False	0.14678
2067	103	55	2015-11-27	10	other	False	0.20033
2068	132	410	2015-12-17	54	plane	False	0.14678
2069	419	201	2015-12-10	101	other	False	0.01214
2070	419	55	2016-02-01	11	train	False	0.01214
2071	419	55	2015-12-15	36	train	False	0.01214
2072	196	147	2015-12-02	17	plane	False	0.16508
2073	221	147	2015-12-02	17	plane	False	0.16508
2074	267	55	2015-12-08	11	train	False	0.01214
2075	508	55	2015-12-08	8	train	False	0.01214
2076	154	410	2015-12-17	56	plane	False	0.14678
2077	512	73	2015-12-13	43	other	False	0.01214
2078	405	55	2015-11-26	6	other	False	0.20033
2079	405	55	2015-12-01	88	train	False	0.01214
2080	377	106	2015-12-02	28	other	False	0.01214
2081	51	608	2016-06-24	293	plane	False	0.13712
2082	51	515	2016-09-02	218	plane	False	0.13712
2083	476	201	2015-12-07	39	train	False	0.01214
2084	454	34	2015-12-02	10	car	False	0.20033
2085	209	0	2015-12-01	6	car	False	0.20033
2086	374	55	2015-12-02	6	car	False	0.20033
2087	514	73	2015-12-14	60	other	False	0.01214
2088	176	201	2015-12-09	52	train	False	0.01214
